"Student_ID","Gender","Hours_Studied","Previous_Score","Final_Score"
3842,"Male",4.8,73,90
3843,"Male",4.2,53,82
3844,"Male",4.3,70,87
3845,"Male",3.9,68,79
3846,"Female",3.2,39,72
3847,"Female",3.4,41,71
3848,"Male",3.3,52,77
3849,"Male",3.7,76,82
3850,"Female",2.4,55,72
3851,"Female",6.3,57,93
3852,"Female",7.4,55,100
3853,"Male",2.5,34,59
3854,"Male",6.4,73,100
3855,"Male",4.7,69,89
3856,"Male",4.5,62,83
3857,"Male",4.6,47,78
3858,"Female",5.2,73,93
3859,"Male",4.7,66,90
3860,"Male",3.2,66,80
3861,"Male",4.7,68,82
3862,"Female",5.8,61,96
3863,"Female",4.1,67,88
3864,"Female",2.7,61,73
3865,"Male",2,71,80
3866,"Male",5.4,66,93
3867,"Female",4.4,67,85
3868,"Female",3.6,67,85
3869,"Female",4.8,57,84
3870,"Male",3.5,66,76
3871,"Female",4.4,71,88
3872,"Male",4.9,64,100
3873,"Male",1.4,51,68
3874,"Female",3,55,74
3875,"Male",2.5,54,77
3876,"Male",2.6,69,76
3877,"Male",6.8,64,92
3878,"Female",6.3,55,88
3879,"Female",5.6,72,100
3880,"Female",3.9,64,89
3881,"Female",6.3,62,93
3882,"Male",2.7,59,83
3883,"Male",1.5,44,62
3884,"Male",0,88,74
3885,"Male",4.8,53,73
3886,"Male",4.6,58,86
3887,"Female",3.3,53,87
3888,"Female",5.2,67,81
3889,"Male",4.6,65,83
3890,"Female",4,56,91
3891,"Male",6.4,57,94
3892,"Male",6.7,42,99
3893,"Male",6.1,74,100
3894,"Female",5.4,54,98
3895,"Female",3,57,77
3896,"Male",4.1,66,84
3897,"Female",4.4,54,73
3898,"Male",4.7,55,79
3899,"Male",6.2,41,86
3900,"Female",2.4,57,79
3901,"Female",2.5,46,70
3902,"Female",4.4,68,94
3903,"Female",2.3,59,84
3904,"Male",6.2,60,97
3905,"Male",4.2,77,90
3906,"Female",0.5,34,50
3907,"Female",4.1,57,88
3908,"Female",4.8,58,96
3909,"Female",3.3,68,80
3910,"Male",2.6,50,72
3911,"Male",4.5,56,89
3912,"Male",6.3,54,92
3913,"Male",3.8,63,75
3914,"Female",6.2,60,88
3915,"Female",6.6,65,100
3916,"Female",2.6,55,82
3917,"Female",5.8,57,90
3918,"Male",4.3,58,88
3919,"Male",4.9,58,79
3920,"Male",7.1,48,93
3921,"Male",6,77,96
3922,"Male",3.8,73,87
3923,"Male",2.2,59,71
3924,"Female",5,61,87
3925,"Female",5.3,53,88
3926,"Male",6.3,63,91
3927,"Male",6.6,46,87
3928,"Male",4.8,65,93
3929,"Female",4.8,40,76
3930,"Male",5.2,50,91
3931,"Male",6.1,80,92
3932,"Male",4.8,59,86
3933,"Male",3.9,57,71
3934,"Male",2.9,59,78
3935,"Female",4.5,55,85
3936,"Female",4.5,69,91
3937,"Female",4.5,58,80
3938,"Female",3.9,67,72
3939,"Male",3.6,78,85
3940,"Male",5.9,76,90
3941,"Female",4.3,55,82
3942,"Male",6.8,60,100
3943,"Male",3.3,68,85
3944,"Female",1.7,52,74
3945,"Male",4.3,50,84
3946,"Male",5.9,63,94
3947,"Female",4.3,74,97
3948,"Female",2.1,57,74
3949,"Male",3.6,62,84
3950,"Male",4.4,43,84
3951,"Male",6.5,71,97
3952,"Female",6.2,54,90
3953,"Male",5.7,64,86
3954,"Female",5.2,50,86
3955,"Male",3.3,54,81
3956,"Female",5.7,82,96
3957,"Male",6.3,79,100
3958,"Female",5.6,52,89
3959,"Male",6.3,68,99
3960,"Female",5,52,82
3961,"Male",6,56,90
3962,"Female",6.6,69,96
3963,"Female",3,59,78
3964,"Male",6.8,75,100
3965,"Male",5.6,71,93
3966,"Female",5.6,45,78
3967,"Male",4.6,52,81
3968,"Female",3.1,51,70
3969,"Male",2.6,68,75
3970,"Male",5,53,87
3971,"Female",4.3,50,83
3972,"Female",6.1,57,100
3973,"Male",4.5,52,82
3974,"Male",3.9,52,77
3975,"Male",6.8,72,100
3976,"Female",4.1,50,76
3977,"Male",3.5,43,78
3978,"Male",5.5,72,96
3979,"Male",6.8,75,100
3980,"Male",3,73,87
3981,"Female",4.1,55,90
3982,"Female",4,72,85
3983,"Female",4.5,57,90
3984,"Male",5,63,90
3985,"Female",5.6,49,96
3986,"Female",6.1,68,100
3987,"Male",3.4,45,80
3988,"Male",4.5,48,90
3989,"Female",5.7,46,87
3990,"Male",3.6,73,78
3991,"Female",5.2,42,83
3992,"Male",7.1,65,93
3993,"Female",2.5,69,79
3994,"Male",5.6,74,94
3995,"Female",4.4,80,91
3996,"Female",3,46,69
3997,"Male",4.9,70,92
3998,"Male",4.4,46,84
3999,"Male",3,59,77
4000,"Male",4.5,70,88
4001,"Female",5.4,54,86
4002,"Female",4.2,61,83
4003,"Female",7.2,78,100
4004,"Male",6.8,62,93
4005,"Male",3.4,53,79
4006,"Male",6.6,66,92
4007,"Male",6.4,52,86
4008,"Male",3.5,58,81
4009,"Female",6.9,68,100
4010,"Female",7,52,100
4011,"Female",5.4,74,88
4012,"Male",5.8,71,100
4013,"Female",3,59,77
4014,"Male",7.3,67,100
4015,"Male",3.6,73,77
4016,"Male",4,46,82
4017,"Male",5.3,66,93
4018,"Male",4.7,46,85
4019,"Male",7,56,100
4020,"Female",3.4,75,87
4021,"Male",3.7,67,87
4022,"Female",4.9,78,93
4023,"Male",5.3,66,92
4024,"Female",8.9,69,100
4025,"Female",2.5,35,71
4026,"Female",6.2,46,85
4027,"Female",5.8,63,95
4028,"Male",6.2,38,85
4029,"Male",2.6,57,68
4030,"Male",5,54,86
4031,"Male",3.8,65,76
4032,"Male",1.9,60,70
4033,"Female",3.1,69,82
4034,"Female",2.9,53,70
4035,"Male",7,61,92
4036,"Male",3.4,47,84
4037,"Male",5.8,66,95
4038,"Female",5.4,48,85
4039,"Male",3.3,67,88
4040,"Female",5.3,87,94
4041,"Female",5.3,60,92
4042,"Female",2.8,66,77
4043,"Male",5.6,72,97
4044,"Male",4.5,65,89
4045,"Male",4.1,73,91
4046,"Male",3.2,50,77
4047,"Female",4.2,42,82
4048,"Male",2.9,65,74
4049,"Male",4.5,59,91
4050,"Male",4.3,56,74
4051,"Female",4.1,62,74
4052,"Female",6.2,49,87
4053,"Female",3.6,49,78
4054,"Female",4.3,71,89
4055,"Female",5.8,71,100
4056,"Female",6.5,58,100
4057,"Female",4.3,73,86
4058,"Male",4.6,67,91
4059,"Male",6.1,63,97
4060,"Female",5,42,89
4061,"Male",5,71,91
4062,"Male",4.1,76,91
4063,"Male",4.6,62,84
4064,"Male",4.5,59,86
4065,"Female",5.4,61,87
4066,"Female",4.3,61,76
4067,"Female",4,46,84
4068,"Female",4.4,52,86
4069,"Male",3.8,72,84
4070,"Female",6.8,59,91
4071,"Male",2.9,57,69
4072,"Male",6.3,67,94
4073,"Male",4.5,72,92
4074,"Male",1.5,52,71
4075,"Female",3.7,61,82
4076,"Female",6.2,54,90
4077,"Female",2.6,63,84
4078,"Female",4.7,75,90
4079,"Male",2.7,72,81
4080,"Male",4.6,63,84
4081,"Male",6,59,95
4082,"Male",4.2,54,86
4083,"Female",5.9,40,89
4084,"Female",5.6,50,90
4085,"Male",6.3,62,100
4086,"Male",6.5,46,94
4087,"Male",6,65,91
4088,"Male",5.1,65,86
4089,"Female",4.6,52,80
4090,"Female",4.7,62,85
4091,"Female",5,66,99
4092,"Male",3.1,48,72
4093,"Male",3.6,41,75
4094,"Female",3.8,67,87
4095,"Male",3.7,72,84
4096,"Male",4.1,80,96
4097,"Female",4.4,65,80
4098,"Male",3.3,45,81
4099,"Female",1.1,49,69
4100,"Male",7.5,55,100
4101,"Female",3.3,68,81
4102,"Female",6,63,95
4103,"Female",3.6,58,88
4104,"Male",5.2,51,79
4105,"Male",4.3,67,86
4106,"Female",5.4,69,93
4107,"Female",1.7,70,73
4108,"Male",4.9,47,88
4109,"Male",4.3,69,86
4110,"Female",6.6,47,89
4111,"Female",4,64,86
4112,"Female",3.9,72,85
4113,"Male",1.7,53,71
4114,"Female",4.7,69,81
4115,"Male",5.4,56,89
4116,"Male",4.1,63,90
4117,"Female",3.6,83,84
4118,"Male",5,59,77
4119,"Male",2.7,52,77
4120,"Female",5,56,77
4121,"Male",6,56,91
4122,"Female",4.3,68,94
4123,"Male",3.9,48,74
4124,"Male",4,54,75
4125,"Female",5.2,68,92
4126,"Female",2.6,61,78
4127,"Female",3.2,85,86
4128,"Male",2.3,62,77
4129,"Female",4.1,53,83
4130,"Male",4.4,50,89
4131,"Female",4.6,73,95
4132,"Male",4.2,52,86
4133,"Male",1.8,62,69
4134,"Male",2.6,54,66
4135,"Female",4.1,72,86
4136,"Male",4.9,67,84
4137,"Female",4.8,61,93
4138,"Male",2.9,75,79
4139,"Male",6,44,87
4140,"Male",4.6,59,96
4141,"Female",4,47,80
4142,"Male",4.9,62,83
4143,"Male",5.8,69,100
4144,"Male",5.4,64,82
4145,"Male",3.9,51,86
4146,"Female",2.7,57,84
4147,"Male",5.8,54,77
4148,"Female",2.9,56,74
4149,"Female",3.5,58,80
4150,"Male",6.2,67,96
4151,"Female",3.7,50,81
4152,"Female",4.1,55,82
4153,"Female",5.2,74,92
4154,"Male",6.5,68,98
4155,"Female",3,68,83
4156,"Female",5.6,73,92
4157,"Female",4.5,63,82
4158,"Male",6.6,69,100
4159,"Male",5.9,55,93
4160,"Female",4.4,49,77
4161,"Male",3.4,50,84
4162,"Male",2.6,52,69
4163,"Male",3,44,72
4164,"Male",3.8,70,86
4165,"Male",2.7,53,75
4166,"Female",4.3,42,74
4167,"Female",3.7,49,76
4168,"Male",7.5,48,100
4169,"Female",6.1,41,83
4170,"Female",5.3,64,89
4171,"Female",3.7,62,83
4172,"Male",7.5,42,95
4173,"Female",4.1,76,85
4174,"Female",4.4,53,79
4175,"Male",1.6,55,64
4176,"Female",6.1,55,91
4177,"Female",4.4,34,82
4178,"Female",3,63,87
4179,"Female",4.5,58,90
4180,"Female",6.1,57,89
4181,"Male",4.6,67,94
4182,"Female",5,63,90
4183,"Female",6.1,54,91
4184,"Female",3.1,57,71
4185,"Female",4.1,44,78
4186,"Female",5.5,88,98
4187,"Male",2.4,49,77
4188,"Female",6.3,53,96
4189,"Male",2.9,76,88
4190,"Female",4.9,63,85
4191,"Female",4.8,47,76
4192,"Male",3.6,65,78
4193,"Female",4.8,54,83
4194,"Female",4.2,58,80
4195,"Male",5.8,69,95
4196,"Male",2.5,50,83
4197,"Female",6.4,51,81
4198,"Female",4.1,61,84
4199,"Male",3.4,47,77
4200,"Female",2.9,60,77
4201,"Female",6.1,44,86
4202,"Female",2.2,52,69
4203,"Female",4.7,80,98
4204,"Male",3.6,66,84
4205,"Male",3.3,58,82
4206,"Female",4.3,48,75
4207,"Male",4.6,68,89
4208,"Female",3.9,49,71
4209,"Male",3.4,55,79
4210,"Female",5.6,49,85
4211,"Male",5.5,54,94
4212,"Female",7,68,100
4213,"Male",3,54,82
4214,"Male",3,75,90
4215,"Male",3.3,62,84
4216,"Female",2.8,60,79
4217,"Female",7.5,47,96
4218,"Female",0.7,63,60
4219,"Female",2.4,59,75
4220,"Female",3.4,66,83
4221,"Male",4.1,50,80
4222,"Female",4.3,77,80
4223,"Male",6,64,92
4224,"Male",6.4,51,92
4225,"Female",2.9,61,77
4226,"Female",4.8,61,88
4227,"Male",2,63,84
4228,"Female",5.8,46,77
4229,"Female",3.2,69,76
4230,"Male",5.2,51,91
4231,"Female",3,55,78
4232,"Female",4.5,65,85
4233,"Male",4.5,56,78
4234,"Female",2.9,58,77
4235,"Male",5.1,52,85
4236,"Female",9.4,52,99
4237,"Female",4.5,66,83
4238,"Male",3.9,70,88
4239,"Male",3.7,48,73
4240,"Male",4,53,83
4241,"Male",4.8,53,88
4242,"Male",3.2,43,73
4243,"Female",6.8,58,97
4244,"Female",5.4,62,92
4245,"Female",5.9,60,95
4246,"Female",6.6,57,88
4247,"Male",2.9,66,74
4248,"Female",3.1,87,82
4249,"Male",5,37,86
4250,"Male",3.8,42,90
4251,"Female",5.3,63,94
4252,"Female",4.4,75,93
4253,"Female",5.6,44,76
4254,"Female",2.1,59,67
4255,"Male",5.6,72,92
4256,"Female",1.7,69,74
4257,"Male",4.5,61,83
4258,"Female",5.2,60,93
4259,"Female",3.3,66,82
4260,"Female",6.8,58,86
4261,"Male",4.8,77,91
4262,"Female",2.1,54,66
4263,"Female",6.8,53,94
4264,"Female",5,69,97
4265,"Male",4.1,64,80
4266,"Male",5.6,73,100
4267,"Male",2.6,39,65
4268,"Male",4.5,59,82
4269,"Female",4.9,56,87
4270,"Male",0.1,56,62
4271,"Female",3.9,70,98
4272,"Male",3.5,46,68
4273,"Male",5,61,89
4274,"Female",6.2,71,100
4275,"Male",4.7,67,88
4276,"Female",3.3,42,74
4277,"Male",4.4,55,88
4278,"Female",3,50,73
4279,"Female",3,51,77
4280,"Male",0.7,51,73
4281,"Male",4.1,67,87
4282,"Male",5.4,50,88
4283,"Female",4.9,68,84
4284,"Male",2.9,60,76
4285,"Male",3.8,48,74
4286,"Female",6.2,62,91
4287,"Female",5.6,71,96
4288,"Male",5.3,64,95
4289,"Female",4,70,80
4290,"Female",4.4,64,82
4291,"Female",2.8,61,68
4292,"Female",4.6,39,79
4293,"Female",5.1,70,97
4294,"Male",4.6,44,81
4295,"Female",4.8,46,84
4296,"Female",0.9,65,65
4297,"Female",4.9,64,82
4298,"Female",4,63,85
4299,"Male",2.6,77,74
4300,"Female",4,70,81
4301,"Female",4.8,54,87
4302,"Male",3.1,49,77
4303,"Female",4.5,75,90
4304,"Female",2.7,57,80
4305,"Female",2.9,60,76
4306,"Male",7.2,72,100
4307,"Female",5.7,56,86
4308,"Female",2.1,56,66
4309,"Male",4.1,52,82
4310,"Female",4.7,68,84
4311,"Female",4,51,84
4312,"Female",6.1,38,78
4313,"Female",7.9,49,100
4314,"Female",3.6,59,78
4315,"Male",5.8,51,96
4316,"Male",6.2,63,92
4317,"Female",5.1,63,89
4318,"Female",5.2,44,79
4319,"Male",6.3,57,92
4320,"Female",4.7,69,99
4321,"Female",1.5,64,82
4322,"Female",5.2,61,83
4323,"Female",2.6,42,71
4324,"Male",3.6,61,85
4325,"Female",4.1,74,96
4326,"Female",1.3,73,74
4327,"Female",4.2,55,90
4328,"Female",5.8,69,98
4329,"Female",3.6,69,81
4330,"Female",2.3,74,80
4331,"Male",4,68,80
4332,"Female",3.6,46,78
4333,"Female",5,68,92
4334,"Male",3.6,39,75
4335,"Male",3.4,71,91
4336,"Male",5,73,88
4337,"Female",5.2,62,100
4338,"Male",6.2,41,92
4339,"Female",6.1,71,97
4340,"Female",3.5,69,78
4341,"Male",5.9,73,87
4342,"Male",2.5,58,69
4343,"Female",4.7,59,87
4344,"Male",1.5,73,71
4345,"Female",5.1,66,84
4346,"Male",2.9,49,81
4347,"Male",4.4,66,82
4348,"Male",4.9,64,84
4349,"Female",2.3,67,73
4350,"Female",5.8,65,98
4351,"Female",6.1,65,93
4352,"Male",4.9,67,96
4353,"Female",2.6,57,77
4354,"Female",2.3,74,84
4355,"Male",2.2,51,69
4356,"Female",3.8,65,78
4357,"Female",4.3,40,68
4358,"Female",5,61,85
4359,"Female",5.7,60,84
4360,"Male",3.7,55,81
4361,"Male",6.2,44,87
4362,"Female",3.9,41,75
4363,"Female",2.2,59,68
4364,"Female",5.6,42,84
4365,"Male",5.3,59,80
4366,"Male",4.7,50,89
4367,"Female",5.2,70,88
4368,"Male",6.6,68,94
4369,"Female",4,54,82
4370,"Female",6,70,94
4371,"Male",3.7,80,86
4372,"Female",6.6,67,100
4373,"Male",4.3,65,77
4374,"Female",4.2,53,82
4375,"Male",5.4,51,85
4376,"Male",5.4,59,92
4377,"Female",6.7,68,100
4378,"Female",5.2,51,76
4379,"Female",6,52,83
4380,"Male",5.5,55,87
4381,"Female",3.8,53,89
4382,"Male",6.4,59,90
4383,"Male",3,48,74
4384,"Female",6,45,93
4385,"Female",3.2,75,97
4386,"Male",6,66,100
4387,"Female",4.3,63,93
4388,"Male",4.6,44,82
4389,"Female",7.4,32,87
4390,"Male",3.4,70,82
4391,"Male",6.1,67,100
4392,"Female",3.5,66,88
4393,"Male",4.5,67,87
4394,"Male",4.3,69,83
4395,"Male",7.4,61,98
4396,"Female",6.4,44,85
4397,"Female",4.6,59,100
4398,"Male",4.7,76,96
4399,"Female",4.6,54,79
4400,"Female",2.4,49,66
4401,"Female",2,41,73
4402,"Female",4.2,63,83
4403,"Female",4.2,67,87
4404,"Female",3.4,69,73
4405,"Male",3.2,66,79
4406,"Male",4.4,70,92
4407,"Female",7.2,73,100
4408,"Male",4,55,82
4409,"Female",6.2,52,83
4410,"Female",4.1,68,86
4411,"Male",5,78,95
4412,"Female",7.8,61,99
4413,"Male",4.9,69,86
4414,"Female",3.5,70,80
4415,"Male",1.9,55,81
4416,"Male",3.7,61,89
4417,"Male",6,64,93
4418,"Male",3.8,67,74
4419,"Female",5.7,56,86
4420,"Female",4.1,48,77
4421,"Female",2.4,67,72
4422,"Female",1.7,45,71
4423,"Female",3,55,75
4424,"Male",4.5,70,91
4425,"Female",3.8,55,80
4426,"Female",3.3,62,72
4427,"Female",4.6,51,85
4428,"Male",2.9,63,78
4429,"Female",6,67,90
4430,"Female",3.6,71,80
4431,"Female",4.2,66,86
4432,"Female",3.1,59,67
4433,"Male",5.3,51,80
4434,"Female",5.1,57,87
4435,"Male",3.8,67,81
4436,"Male",1.5,77,72
4437,"Female",4.7,63,92
4438,"Female",5.1,55,87
4439,"Male",5.2,49,88
4440,"Female",6.1,57,84
4441,"Female",3.3,76,89
4442,"Female",3.4,45,74
4443,"Female",2.6,50,70
4444,"Male",5.8,63,90
4445,"Female",3.8,29,76
4446,"Female",3.3,74,76
4447,"Male",4.4,57,72
4448,"Female",4.2,58,75
4449,"Male",3.5,66,88
4450,"Female",7.4,88,100
4451,"Female",3.4,50,82
4452,"Female",6.2,53,94
4453,"Female",5.4,66,100
4454,"Male",7.2,44,98
4455,"Female",4.7,60,87
4456,"Male",4.5,62,86
4457,"Male",3.6,62,82
4458,"Male",2.7,61,84
4459,"Female",4,67,94
4460,"Female",3.6,56,88
4461,"Male",3.7,62,82
4462,"Male",5.1,69,82
4463,"Male",3.8,66,76
4464,"Female",0,62,59
4465,"Female",4.2,61,83
4466,"Female",4.8,84,90
4467,"Female",4.4,57,78
4468,"Female",4.8,58,85
4469,"Female",3.8,62,78
4470,"Male",5.9,70,93
4471,"Female",4,60,95
4472,"Female",3.8,60,75
4473,"Female",5.9,52,84
4474,"Female",6.3,74,100
4475,"Male",3.9,56,79
4476,"Female",4.3,63,82
4477,"Male",3.4,72,82
4478,"Female",4.7,44,72
4479,"Male",7.1,74,100
4480,"Male",5.8,66,91
4481,"Female",5.5,57,90
4482,"Male",5.2,66,88
4483,"Male",4.2,54,86
4484,"Female",2,60,73
4485,"Male",5.6,52,95
4486,"Female",4.7,65,100
4487,"Male",3.7,57,75
4488,"Male",6.5,58,95
4489,"Female",5.8,74,94
4490,"Female",6.3,75,98
4491,"Female",5.6,53,88
4492,"Female",3.4,69,91
4493,"Female",4.1,65,94
4494,"Female",1.6,67,77
4495,"Male",4.2,66,88
4496,"Female",1.8,54,66
4497,"Female",4.7,60,89
4498,"Male",4.7,53,83
4499,"Female",3.6,57,76
4500,"Male",4.5,55,79
4501,"Male",2.1,58,76
4502,"Male",5.1,68,89
4503,"Female",7.4,48,91
4504,"Male",5.4,64,88
4505,"Female",7.1,62,100
4506,"Male",4.3,70,78
4507,"Male",4.1,44,82
4508,"Female",6.2,65,100
4509,"Male",5.3,63,96
4510,"Female",5.7,55,93
4511,"Male",4.3,61,77
4512,"Female",4.4,56,83
4513,"Female",4.9,77,85
4514,"Female",4.6,63,84
4515,"Female",5.7,59,92
4516,"Female",3.9,59,84
4517,"Female",3.1,54,83
4518,"Female",6.7,63,98
4519,"Male",3.4,50,77
4520,"Female",4.9,62,87
4521,"Male",1.7,41,66
4522,"Male",3.5,57,74
4523,"Male",8.1,71,96
4524,"Female",4.6,56,77
4525,"Male",5.7,67,98
4526,"Male",5.3,81,100
4527,"Female",2.4,70,75
4528,"Male",5.8,66,92
4529,"Female",3,68,79
4530,"Male",5.6,46,90
4531,"Female",2.7,51,69
4532,"Male",4.5,80,87
4533,"Female",5.3,55,86
4534,"Female",4,71,90
4535,"Female",4.3,65,93
4536,"Female",5.4,47,86
4537,"Female",5.6,67,96
4538,"Male",6.8,55,89
4539,"Male",8.7,56,100
4540,"Female",4.3,54,75
4541,"Male",6.5,70,93
4542,"Male",5.5,68,86
4543,"Male",4.6,65,93
4544,"Female",4.4,67,85
4545,"Female",3,41,74
4546,"Female",6,60,95
4547,"Female",6.1,54,85
4548,"Male",3.7,52,80
4549,"Male",2.7,52,80
4550,"Male",4.5,56,83
4551,"Male",6.2,52,91
4552,"Female",7.1,50,95
4553,"Male",3.7,45,75
4554,"Female",4.3,79,89
4555,"Male",7.1,65,100
4556,"Male",3.9,61,84
4557,"Male",3,74,79
4558,"Female",5,50,83
4559,"Male",8.1,60,100
4560,"Male",3.4,70,74
4561,"Female",3.8,56,86
4562,"Male",4.3,47,86
4563,"Female",4.6,54,76
4564,"Male",3.9,53,78
4565,"Female",5.2,65,84
4566,"Male",3.5,69,78
4567,"Male",4.3,60,86
4568,"Male",5.5,56,92
4569,"Male",4.7,37,78
4570,"Female",5.5,58,90
4571,"Female",2.4,67,77
4572,"Female",3.3,50,79
4573,"Male",4.3,63,74
4574,"Male",2.1,62,84
4575,"Female",4.8,48,82
4576,"Female",5.9,75,95
4577,"Female",4.3,65,96
4578,"Female",2,68,72
4579,"Female",4.1,55,84
4580,"Male",2.5,75,79
4581,"Male",4.1,54,81
4582,"Male",2.4,62,72
4583,"Male",1.4,47,69
4584,"Male",5.8,52,97
4585,"Male",4.9,59,90
4586,"Female",2.8,67,74
4587,"Male",2.4,55,68
4588,"Female",2.7,54,80
4589,"Male",3.7,60,80
4590,"Female",6.3,42,89
4591,"Male",5.1,49,85
4592,"Male",3.1,44,73
4593,"Female",6,71,98
4594,"Female",2.4,59,80
4595,"Male",7,61,90
4596,"Female",4.1,59,78
4597,"Male",6.6,46,91
4598,"Male",3,52,74
4599,"Female",4.5,67,97
4600,"Male",3.7,62,80
4601,"Male",5,69,87
4602,"Male",3,63,75
4603,"Male",2.7,59,70
4604,"Male",3.1,56,84
4605,"Female",7.1,79,100
4606,"Male",4.9,57,90
4607,"Female",6,58,89
4608,"Female",3.4,63,80
4609,"Male",4.3,62,87
4610,"Female",4.4,46,84
4611,"Female",4.1,58,84
4612,"Female",4.3,66,85
4613,"Male",4.9,48,84
4614,"Female",3.3,72,81
4615,"Male",5.7,49,92
4616,"Female",7.2,41,98
4617,"Female",4.4,47,71
4618,"Male",5.3,72,78
4619,"Male",4.8,70,91
4620,"Female",4.4,81,99
4621,"Male",5.2,59,89
4622,"Male",4.4,55,86
4623,"Male",3.2,70,84
4624,"Male",4.4,70,83
4625,"Male",6.3,42,91
4626,"Female",5.4,58,94
4627,"Female",5.1,59,84
4628,"Male",4.3,43,89
4629,"Male",5.3,57,89
4630,"Male",1.5,51,64
4631,"Male",4.4,62,88
4632,"Female",2.3,68,83
4633,"Female",3.9,53,80
4634,"Female",2.4,62,76
4635,"Female",6.4,57,94
4636,"Female",3.5,57,81
4637,"Female",3.8,77,83
4638,"Female",6.4,55,93
4639,"Female",5.7,62,88
4640,"Female",4,56,82
4641,"Female",1.5,64,66
4642,"Female",5.8,84,99
4643,"Female",3.9,51,85
4644,"Male",3.4,50,79
4645,"Female",3.7,57,80
4646,"Male",2.8,52,88
4647,"Female",2.4,58,76
4648,"Female",3,45,64
4649,"Male",6.1,61,97
4650,"Male",2.9,41,78
4651,"Female",4,52,88
4652,"Female",5.3,58,91
4653,"Female",5.2,48,90
4654,"Male",1.6,63,76
4655,"Female",6.7,49,100
4656,"Male",4.8,59,78
4657,"Male",6,63,90
4658,"Male",3.1,52,72
4659,"Male",3.8,52,78
4660,"Female",4.1,70,85
4661,"Male",5.5,55,87
4662,"Male",2.7,70,80
4663,"Male",3.8,50,75
4664,"Male",5.4,46,96
4665,"Male",6.1,66,97
4666,"Male",3.1,61,78
4667,"Female",6.6,61,94
4668,"Male",4.3,47,81
4669,"Male",4.2,74,87
4670,"Female",5.5,60,91
4671,"Male",5.8,60,93
4672,"Female",3.4,52,75
4673,"Male",5.8,35,91
4674,"Male",3.1,52,88
4675,"Female",5.8,55,84
4676,"Male",3.7,63,85
4677,"Female",3.3,54,75
4678,"Male",6.1,72,100
4679,"Male",5.2,59,85
4680,"Female",2.7,64,79
4681,"Female",5.8,65,89
4682,"Male",4.1,63,83
4683,"Male",5.4,62,82
4684,"Male",5.2,71,91
4685,"Male",3,63,89
4686,"Male",4.3,55,85
4687,"Female",4.5,83,90
4688,"Male",3.8,70,98
4689,"Male",1.5,58,75
4690,"Female",3.7,64,82
4691,"Male",5.2,73,88
4692,"Female",5.9,57,85
4693,"Male",6.2,71,100
4694,"Female",5.6,67,91
4695,"Female",4.2,52,93
4696,"Male",4,43,78
4697,"Female",3.6,71,83
4698,"Male",5.9,87,98
4699,"Female",3.6,75,79
4700,"Male",4.8,62,88
4701,"Female",5.9,64,84
4702,"Female",5,88,95
4703,"Female",4.8,78,85
4704,"Male",3.9,65,81
4705,"Male",2.8,62,86
4706,"Male",4.1,71,86
4707,"Female",3.2,73,78
4708,"Male",4.7,61,80
4709,"Female",4.5,48,76
4710,"Female",4,57,86
4711,"Female",5.4,30,91
4712,"Male",6.7,56,94
4713,"Male",4.6,54,83
4714,"Female",5.3,60,87
4715,"Male",3,41,82
4716,"Female",4.3,43,70
4717,"Male",4.5,69,93
4718,"Male",5.2,56,82
4719,"Male",5.1,66,96
4720,"Male",4.8,68,92
4721,"Male",5.1,79,98
4722,"Male",3.2,54,72
4723,"Male",4.8,61,84
4724,"Female",2.1,89,70
4725,"Female",5.9,65,90
4726,"Female",5.5,76,89
4727,"Female",4.4,71,87
4728,"Female",7,52,95
4729,"Male",3.7,65,79
4730,"Female",6.4,45,87
4731,"Male",5.6,77,87
4732,"Male",7.8,62,100
4733,"Female",6.4,54,95
4734,"Male",5.6,55,92
4735,"Female",5.4,79,100
4736,"Female",5.3,63,89
4737,"Male",5.8,81,100
4738,"Female",5.6,52,84
4739,"Male",6.3,70,98
4740,"Male",4.3,49,87
4741,"Male",7.2,57,100
4742,"Male",4.5,74,86
4743,"Male",2.5,67,73
4744,"Female",6.4,64,100
4745,"Female",2.4,74,77
4746,"Male",4.6,77,88
4747,"Male",3.2,63,75
4748,"Male",6.5,61,97
4749,"Female",5.5,57,97
4750,"Male",3.5,61,88
4751,"Male",6.1,56,98
4752,"Female",4.8,46,75
4753,"Female",5.5,57,97
4754,"Female",5.9,53,95
4755,"Female",3.7,60,90
4756,"Male",4.9,53,80
4757,"Male",0.7,50,58
4758,"Female",4,56,81
4759,"Female",5.8,64,92
4760,"Male",6,56,95
4761,"Female",5.4,46,84
4762,"Female",4.9,67,89
4763,"Male",5.6,50,83
4764,"Female",3.1,37,75
4765,"Female",3.5,59,87
4766,"Male",3.1,58,77
4767,"Female",5,60,86
4768,"Male",4.6,29,79
4769,"Female",5.1,52,83
4770,"Female",5.1,32,79
4771,"Male",6.2,50,85
4772,"Male",7.1,65,98
4773,"Male",2.5,72,87
4774,"Male",5.2,63,88
4775,"Male",3.6,52,83
4776,"Female",6.6,63,90
4777,"Female",5.5,62,97
4778,"Female",6.3,63,92
4779,"Female",2.6,47,62
4780,"Male",4.6,52,83
4781,"Female",6.9,58,92
4782,"Female",3.2,64,81
4783,"Male",3,69,81
4784,"Female",4.3,37,90
4785,"Male",3.5,64,85
